"id","processed_text","original_text","sentiment","date","user","sentiment_label"
2007560691,"darnit finally guess resort subtle sarcasm future","@danlev Darnit...I think you're finally on to me!  Guess I'll have to resort to even more subtle sarcasm in the future ^^",4,"Tue Jun 02 12:49:13 PDT 2009","Tibbo7","Positive"
2007641403,"play tesla coil physic class","Got to play with a tesla coil in physics class ",4,"Tue Jun 02 12:56:20 PDT 2009","choklitrein","Positive"
2007830544,"worry confussed","@vincestev don't worry, I often get confussed ",4,"Tue Jun 02 13:12:55 PDT 2009","EFTSuzanne","Positive"
2009037068,"list add definite maintenance plan","@brandiev great list! i'd add one: have a definite maintenance plan. otherwise, it all comes back on... ",0,"Tue Jun 02 15:03:01 PDT 2009","springtree","Negative"
2009606062,"outlook","@PluginID Outlook not so good ",0,"Tue Jun 02 15:58:38 PDT 2009","_magic8ball","Negative"
2009606294,"toy breverb prev cost buck gonna mix asap","got new toys. Again. Breverb prev costing only 5 bucks... gonna do a mix with it asap. ",4,"Tue Jun 02 15:58:39 PDT 2009","taurt","Positive"
2010155965,"disable plugins conflict delete help","@andrea_r i disabled all plugins, still had conflict. should I entirely delete?   thanks for helping",0,"Tue Jun 02 16:54:26 PDT 2009","CourtneyEngle","Negative"
2010866602,"yes break jaw cut forward","@NomentionofKev Yeah i think they're going to break my Jaw. I have to get all four of them cut..or whatever. Not looking forward to it. ",0,"Tue Jun 02 18:05:50 PDT 2009","T_1001","Negative"
2011435202,"yes judge post trip provide tweet fodder","@argodev  Yeah, judging from my posts I can see your point.  But the trip part provided more tweet fodder ",4,"Tue Jun 02 19:01:12 PDT 2009","bbacon19","Positive"
2011563204,"cancer update stepdad 3mos chemo cry mom","@rochtrev cancer update for stepdad not so good. 3mos chemo, but  wanting to cry for my mom.",0,"Tue Jun 02 19:12:55 PDT 2009","254mochacharlie","Negative"
2011969505,"haz matisse plugin kthxby","@jshingler can haz matisse plugin as well? kthxby ",4,"Tue Jun 02 19:51:32 PDT 2009","aalmiray","Positive"
2012074125,"gonna tag suggestor plug everyjoe cream sugar top","@brianlayman And are we ever gonna get a tag suggestor plug-in on EveryJoe.com? Please? W/ cream and sugar on top. ",4,"Tue Jun 02 20:01:38 PDT 2009","Tastelikecrazy","Positive"
2012971731,"history complaint","@callmedev you don't know the history of my complaints. &amp; yes I do. ",4,"Tue Jun 02 21:39:06 PDT 2009","tandcmitchell","Positive"
2013069283,"reach touch idea celeb doggie giftings","@barkwheats Thanks for reaching out!  I'll be in touch soon with some ideas for celeb doggie giftings! ",4,"Tue Jun 02 21:51:14 PDT 2009","Babyswags","Positive"
2013080421,"oii dev dog claire forget home","oii devs that i dogged claire and forgot to go on when i got home ",0,"Tue Jun 02 21:52:40 PDT 2009","Pez_sesh","Negative"
2013085431,"fall love video","@michiev i can't fall in love with a video that isn't there... ",0,"Tue Jun 02 21:53:19 PDT 2009","freckles49","Negative"
2013184435,"soo tire sleep model school tennis player whichever","I'm soo tired but I can't sleep  I wish I was a model so I don't have to go to school.. Or a tennis player. Whichever.",0,"Tue Jun 02 22:05:46 PDT 2009","Meeoowww","Negative"
2013346133,"ugh bed ago pedi tom goodnight ps check clip prev tweet","Ugh wanted to be in bed a while ago but had to give myself a pedi for work tom. Goodnight! Ps check out the clip on my prev tweet! ",4,"Tue Jun 02 22:27:30 PDT 2009","ashleighjoelle","Positive"
2013373387,"mmmkaaaaay fellow 80 baby granny ma dear mama grandma whatev handle lol gn chica","@epiphanygirl mmmkaaaaay fellow 80's baby! Take it back to granny, ma dear, big mama, grandma or whatev her handle was! LoL GN chica! ",4,"Tue Jun 02 22:31:18 PDT 2009","cocoabrownchic","Positive"
2013444953,"oooncee unce oooncee unce o0o0one","@venicev i know!  Oooncee unce oooncee unce o0o0one!",4,"Tue Jun 02 22:41:32 PDT 2009","lyyythao","Positive"
2013549204,"404 tinyurl check ci pro dev listing brisbane","@MarissaTree 404 on that tinyurl.  re: @SeeAustralia - check out www.briscreativeindustries.com for CI pro-dev listings here in Brisbane ",4,"Tue Jun 02 22:57:12 PDT 2009","briscreative","Positive"
2013682834,"funny video quot total eclipse heart quot","@aplusk http://bit.ly/Kwhw9  Really funny video of &quot;Total Eclipse of a Heart&quot;  Thought you'd like it!",4,"Tue Jun 02 23:17:40 PDT 2009","aostheller","Positive"
2013696211,"funny music video","@johnheffron http://bit.ly/Kwhw9  funny music video ",4,"Tue Jun 02 23:19:50 PDT 2009","aostheller","Positive"
2013701983,"oredev envy","@philiplaureano I see you have some #oredev envy. I have it too. ",0,"Tue Jun 02 23:20:43 PDT 2009","LaTtEX","Negative"
2013720013,"19 8kwh yesterday love solar energy sun","19,8kWh yesterday... I love solar energy! The sun works for me ",4,"Tue Jun 02 23:23:38 PDT 2009","dverb","Positive"
2013720705,"tomorrow thursday guess zev feel","@MajesticFlame Not yet, probably tomorrow or Thursday I would guess.  Zev is feeling much better, thanks ",4,"Tue Jun 02 23:23:45 PDT 2009","squishymatter","Positive"
2013890955,"watch conan o'brien love shop spree rodeo st whatev fantastic","watching Conan O'Brien, loved the shopping spree on Rodeo St or whatev it was. It was fantastic ",4,"Tue Jun 02 23:51:54 PDT 2009","msi_sux","Positive"
2014097006,"office day break find junior dev lay leave scary","back to my office after 6 days break... just found all our junior devs were being laid off  . i'm left alone... scary",0,"Wed Jun 03 00:27:03 PDT 2009","jecons","Negative"
2014101881,"adobe browserlab microsoft superpreview showdown begin web dev win","Adobe Browserlab vs Microsoft SuperPreview: Let the showdown begin! Us web devs win either way ",4,"Wed Jun 03 00:27:57 PDT 2009","fkalseth","Positive"
2014115474,"remind line microsoft talk","@danlev I'd like to remind you of the most important line, being that this is Microsoft we're talking about.  http://xpb.me/s0007.jpg",4,"Wed Jun 03 00:30:21 PDT 2009","XPB","Positive"
2014138835,"yussssss wave 44 solo hive cl billion supercharger","yussssss. Wave 44 solo Hive. Cl 9.5.  I used 8 billion superchargers, though.",4,"Wed Jun 03 00:34:29 PDT 2009","good_associate","Positive"
2014199857,"gonna model plan photoshoot wednesday hehe excite","@SarinaSoFly Well I'm gonna model soon! I'm planning to have the photoshoot next wednesday  Hehe I'm so excited! Then, we'll see!",4,"Wed Jun 03 00:45:54 PDT 2009","leahmayc","Positive"
2014265033,"review mind mx rev break","@mnankman thanks for the review, I'll be sure to keep it in mind when my MX Rev breaks ",4,"Wed Jun 03 00:58:12 PDT 2009","dtassinari","Positive"
2014451266,"ignorance kiwi iphone dev noise","@kiwibastard  i'm sure it's just out of ignorance. Maybe us kiwi iPhone devs should make more noise.",4,"Wed Jun 03 01:34:28 PDT 2009","PolarBearFarm","Positive"
2014578592,"milk twitter community design double fast stick finger dev","@webdesigngirl milk the Twitter community to get help get your design done double fast and stick 2 fingers up to your devs ",4,"Wed Jun 03 02:00:09 PDT 2009","foamcow","Positive"
2014591094,"multipleie ie6 standalone dev toolbar handy","@Synoiz i haven't tried the multipleIE thing - normally i use old ie6 standalone but i'll try the dev toolbar might be handy!!! ",4,"Wed Jun 03 02:02:18 PDT 2009","anguaji","Positive"
2014600752,"fall asleep twitter plugin rock rock","I wish I felt better.   And I wish I could fall asleep too.  ok the twitter plugin rocks...yes, rocks.",0,"Wed Jun 03 02:04:10 PDT 2009","tr0uble1","Negative"
2014641822,"impress natal cousin dev team","Impressed with Natal http://tinyurl.com/n6gu8p - especially as my cousin has been part of the dev team ",4,"Wed Jun 03 02:12:12 PDT 2009","arcticflea","Positive"
2014713761,"bhai itni mushkil english na likho goeos head","@skdev bhai itni mushkil english na likho... Goeos over my head... ",4,"Wed Jun 03 02:26:30 PDT 2009","discomaulvi","Positive"
2014812745,"worry luck rest tour","@bigmadkev no worries! Good luck for the rest of the tour ",4,"Wed Jun 03 02:46:14 PDT 2009","aliaspooryorik","Positive"
2014834686,"video shame nice","@bigmadkev I'm not on the video... is it really a shame?  Nice one!",4,"Wed Jun 03 02:50:36 PDT 2009","Fitzchev","Positive"
2014844631,"100 tab spread 20 window safari 4b remove flash plugin","@zbeauvais I work usually with over 100 tabs spread over 20 windows, Safari 4b can do it if I remove the flash plugin ",0,"Wed Jun 03 02:52:35 PDT 2009","gridinoc","Negative"
2014851423,"london","@bigmadkev So sorry I couldn't make it today, I've ended up in London ",0,"Wed Jun 03 02:53:58 PDT 2009","Plip","Negative"
2014885742,"trev heart gold","@trevward thanks for asking trev ,,, u got a heart of gold ",4,"Wed Jun 03 03:00:35 PDT 2009","Dutchrudder","Positive"
2014895246,"suggest ticket trac ticket evaluate dev team necessarily accept","@shutterpegcom I would suggest you open a ticket in trac - all tickets are evaluated by the dev team, but not necessarily accepted ",4,"Wed Jun 03 03:02:25 PDT 2009","mapkyca","Positive"
2014969148,"safe trip lovely","@emclev Have a safe trip &amp; lovely day ",4,"Wed Jun 03 03:17:04 PDT 2009","ramdomthoughts","Positive"
2014997870,"damn successfully blind code wp plugin page unforunately error deal","Damn, I thought I successfully blind coded a whole WP Plugin page. Unforunately I didn't it's got a few errors to deal with ",0,"Wed Jun 03 03:22:45 PDT 2009","MarcPerel","Negative"
2015097107,"hate disappoint positively overcast","@emclev hate to disappoint but it's positively overcast ",0,"Wed Jun 03 03:41:26 PDT 2009","garethness","Negative"
2015100595,"safari aggressively cache dns cache local ip dev server","So safari aggressively caches DNS. Its caching the local ip for one of our dev servers ",0,"Wed Jun 03 03:42:06 PDT 2009","johnclegg","Negative"
2015134543,"invite whatevs","@simonkirkman why wouldn't he invite me  whatevs I just won't go",0,"Wed Jun 03 03:48:27 PDT 2009","HollyWhiting","Negative"
2015186896,"yup send link early remember pass rest dev team","@garyshort Yup: thanks for sending me a link earlier in the year! Now I must remember to pass it on to the rest of our dev team ",4,"Wed Jun 03 03:57:47 PDT 2009","_FB_","Positive"
2015371852,"hell dev atl perth fml","Hell devs that ATL didn't come to Perth...fml ",0,"Wed Jun 03 04:29:17 PDT 2009","torilovesbradie","Negative"
2015375905,"m8 time london andy invitation speak sotr09","@bigmadkev Go m8 go  Had a really great time in London. Thanks again to you and Andy for the invitation to speak  #sotr09",4,"Wed Jun 03 04:29:58 PDT 2009","FlashGen","Positive"
2015381891,"silly nut lodge throat","@danlev But I did  silly nut got lodged in my throat =[",0,"Wed Jun 03 04:30:50 PDT 2009","AshFoo","Negative"
2015459406,"webhost block ip update website happen tweeking wordpress plugins layout","My webhost blocked my IP, I can't update any of my websites! It happened just before I was tweeking my wordpress plugins and layout ",0,"Wed Jun 03 04:43:16 PDT 2009","chymera00","Negative"
2015569111,"progress","@naynev ...i made a little progress ",4,"Wed Jun 03 05:00:12 PDT 2009","Tinababina","Positive"
2015595831,"testo il plugin di twitt su pidgin","Testo il plugin di Twitt su pidgin ",4,"Wed Jun 03 05:04:01 PDT 2009","steno983","Positive"
2015596082,"yay finally transfered succesfully haha looev lt 33","YAY  finally! transfered succesfully. haha :] i looev you all. &lt;33",4,"Wed Jun 03 05:04:03 PDT 2009","BecomingBella","Positive"
2015624443,"afternoon naughty pigeon stick rock florida","@mrtrev  Afternoon naughty pigeon, and could not find you a stick of rock in Florida, am sorry ",0,"Wed Jun 03 05:08:07 PDT 2009","annwhit","Negative"
2015680647,"rev run'ish","@nnete: that's very rev run'ish ",4,"Wed Jun 03 05:16:14 PDT 2009","bigchadchizzle","Positive"
2015753493,"twitter plugin wordpress blog","twitter plugin on wordpress blog is working ",4,"Wed Jun 03 05:26:23 PDT 2009","frechm","Positive"
2015799204,"lovely kev cook chinese card write cry lovely fizzy","@jo_whit It was lovely. Kev cooked Chinese and got me a card (what he wrote in it nearly made me cry it was lovely) and some fizzy! ",4,"Wed Jun 03 05:32:27 PDT 2009","Jennymac22","Positive"
2015951945,"cool bear tayto fuss","@BrumGPA Cool I'll come bearing Tayto for you too so you can see what all the fuss is about @Kev_Kev quite liked them ",4,"Wed Jun 03 05:52:22 PDT 2009","Lynne90","Positive"
2016105003,"dare dream instrumental influence rev run","@AlonaBreYan DARE TO DREAM INSTRUMENTAL. I WAS INFLUENCED BY REV RUN ",4,"Wed Jun 03 06:10:32 PDT 2009","Phil4RealBeatz","Positive"
2016176510,"interresting haev whip olde credite carde","@starmike interresting..  might haev to whip out the olde credite carde for that one (:",4,"Wed Jun 03 06:18:42 PDT 2009","mashupman","Positive"
2016212278,"expert","@ooomz @mixdev and @hnprashanth are two experts I know of ",4,"Wed Jun 03 06:22:40 PDT 2009","the100rabh","Positive"
2016517392,"lucene desktop code svn repos search engine textmate plugin","i want a #lucene desktop code/svn repos search engine with textmate plugin ",4,"Wed Jun 03 06:54:58 PDT 2009","rene_kapusta","Positive"
2016518789,"officially love widget logic plugin check sidebar depend post page","I am officially in love with the Widget Logic plugin.  Check out my sidebar... it changes depending on if you're on a post or page now. ",4,"Wed Jun 03 06:55:06 PDT 2009","geeksdreamgirl","Positive"
2016523657,"guardian trailer monster cute know ico team die","http://tinyurl.com/oayevs Last Guardian trailer. The monster is so big and cute! Knowing the Ico team, it'll die ",0,"Wed Jun 03 06:55:36 PDT 2009","BaconSamurai","Negative"
2016787616,"register exist blogs plugin comluv site register local blogs","@CommentLuv How do I register my existing blogs for the plugin? The comluv.com site only seems to want me to register new local blogs ",0,"Wed Jun 03 07:21:37 PDT 2009","rickybuchanan","Negative"
2016887110,"video chop firefox plugins load chrome play video","@anthonybruno My video always chop on firefox, I think it's one of the plugins. I always load up chrome now when I want to play video  ",0,"Wed Jun 03 07:31:12 PDT 2009","jorenrapini","Negative"
2016975434,"plugins","none of my plugins work. even better ",0,"Wed Jun 03 07:39:42 PDT 2009","andrewbloom","Negative"
2017153606,"love coda codigniter comment plugin purely auto statments","loves the Coda Codigniter comments plugin purely for the auto-end statments ",4,"Wed Jun 03 07:56:40 PDT 2009","gunkdesign","Positive"
2017213843,"gorram pidgin douche twitter plugin","gorram pidgin is being a douche about the twitter plugin right now. ",0,"Wed Jun 03 08:02:15 PDT 2009","nexusdivine","Negative"
2017483022,"ha consolation software dev","@davidchild Ha, tell me about it - if it's any consolation, it's no better in software dev ",4,"Wed Jun 03 08:27:52 PDT 2009","DocDamo","Positive"
2017575524,"stoke plugin mine page cool","stoked - plugin of mine made it on the http://jquerylist.com page. very cool ",4,"Wed Jun 03 08:36:50 PDT 2009","barryroodt","Positive"
2017700947,"follow","@Development_Rev thanks for the follow ",4,"Wed Jun 03 08:48:57 PDT 2009","OnlyFair","Positive"
2030650566,"offer dev guy guava","I offered the dev guys some of my guava. Nobody wanted ",0,"Thu Jun 04 08:40:59 PDT 2009","anjavanstaden","Negative"
2030860615,"tehe profile call quot junkie quot whatevs fine","@1CloudStrife Tehe, it's on my profile. or you could just call me &quot;junkie&quot; like @CorinaBecker does. Whatevs is fine with me. ",4,"Thu Jun 04 08:59:17 PDT 2009","MaAnMujunkie","Positive"
2030863109,"hehe hot how rev","@Almienova  hehe, he's hot. Hows rev going? x",4,"Thu Jun 04 08:59:30 PDT 2009","XLoubyX","Positive"
2030966699,"yes fun","@KWheatall Oh yeah. well have fun ",0,"Thu Jun 04 09:08:13 PDT 2009","FragileGhost","Negative"
2031447433,"return round phone call recruiter time land flash dev job disney boeing position","returning a round of phone calls from recruiters. time to land my next Flash dev job!! So far, Disney and Boeing positions looking good ",4,"Thu Jun 04 09:49:57 PDT 2009","HuddyDesign","Positive"
2032083662,"art trev murphy macpulenta youtube music hans zimmer act heath ledger paul molnar","@TheJokerBlogs For Art: Trev Murphy and macpulenta (YouTube), For Music: Hans Zimmer, and for Acting: Heath Ledger/ Paul Molnar/ You ",4,"Thu Jun 04 10:44:46 PDT 2009","MrJfan","Positive"
2032695794,"thankyou popbitch","thankyou popbitch: http://bit.ly/Kwhw9  ",4,"Thu Jun 04 11:38:02 PDT 2009","nagandrea","Positive"
2033043537,"web page jquery jquery plugins css paste","Here is exactly what NOT to do on a web page http://bit.ly/104cQl  jquery, jquery plugins, CSS is all just pasted in  (via @oscargodson)",0,"Thu Jun 04 12:08:12 PDT 2009","yeco","Negative"
2033317168,"awww fla","@kelkev awww thank u so much  fla u liked it!",4,"Thu Jun 04 12:31:58 PDT 2009","WahidahFowler","Positive"
2033597629,"root killall mosquito root reward","@ilyasoloviev:  root@ilyasoloviev # killall mosquitoes  root@ilyasoloviev #   So, where's the reward? ",4,"Thu Jun 04 12:55:59 PDT 2009","dionja","Positive"
2039740809,"feel complete yr prev job bend entrance touch floor lol","@poojarazdan me knows the feeling  When i completed 5 yrs at prev job, I bent down at the entrance, and touched the floor  lol",4,"Thu Jun 04 22:41:16 PDT 2009","thecomicproject","Positive"
2039818978,"surely google wave","@davidkudrev surely you mean Google Wave ",4,"Thu Jun 04 22:53:16 PDT 2009","thisisbrad","Positive"
2039936811,"ahhhhhhhh copy haha miss tonight","@Dangerkev ahhhhhhhh i need to get that from you!! I can't find my copy!!! haha...everybody missed you tonight ",0,"Thu Jun 04 23:11:28 PDT 2009","Volminator","Negative"
2044047983,"bev laura shop mark","had a good day out with Bev &amp; Laura, &amp; is now off shopping with Mark ",4,"Fri Jun 05 08:47:37 PDT 2009","Jamesrbeaumont","Positive"
2044095341,"petition site plugin install","@samozzy so I can have a petition on the site. Seems good plugin but won't install ",0,"Fri Jun 05 08:51:46 PDT 2009","MyAppleStuff","Negative"
2044318623,"manually dev team video automatically","@Shama We still have to do it manually  I'm going to big the dev team to allow videos to appear automatically!",0,"Fri Jun 05 09:11:02 PDT 2009","PaughGinney","Negative"
2044462613,"ahh","@athanaelucev Ahh thank you ",4,"Fri Jun 05 09:23:40 PDT 2009","Love_London","Positive"
2044733912,"love listen remind time","@djshanev Okay I will try! I would love to listen.. just remind me the time, okay? ",4,"Fri Jun 05 09:45:09 PDT 2009","TheCrazyMango","Positive"
2045151001,"nice odd reach uk current track record ev market uk","@flargh oh nice - want one.  Wonder what the odds of it reaching the UK are.  With current track record of EV marketing in the UK, none ",0,"Fri Jun 05 10:18:38 PDT 2009","Pewari","Negative"
2045411771,"total tweet country wise curious","@ev what is the total # of tweets country-wise per day ? - curious to know ",4,"Fri Jun 05 10:41:16 PDT 2009","sagopal","Positive"
2045473082,"job lt lt lt lt lt lt lt lt reject twitter ahead tweet","@ev would have rather had a job: &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;-------------------------rejected by twitter  just go ahead and tweet when u re-think that",0,"Fri Jun 05 10:46:40 PDT 2009","grannypig","Negative"
2045494041,"kalsoom guy girl urdu curious teach urdu","@skdev kalsoom is a name of a guy or a girl in urdu?:S just curious. teach me better urdu some day ",0,"Fri Jun 05 10:48:30 PDT 2009","ruchirfalodiya","Negative"
2045841787,"japan test market electric car extend range far trip","In Japan, Testing the Market for All-Electric Cars http://bit.ly/Qq2HW (via @markidea) they need to extend their range..for farther trip! ",0,"Fri Jun 05 11:18:58 PDT 2009","Ericto144","Negative"
2045905539,"swim vic dev kel","swimming with vic dev and kel. not wanting to go to work ",0,"Fri Jun 05 11:24:40 PDT 2009","megsanner","Negative"
2046018903,"talk bunch dev tell insanely hard impossible implement","Just talked to a bunch of devs who told me what I'm trying to do is insanely hard/impossible to implement. ",0,"Fri Jun 05 11:34:32 PDT 2009","mrbamboo","Negative"
2046021279,"talk bunch dev tell insanely hard impossible implement fb","Just talked to a bunch of devs who told me what I'm trying to do is insanely hard/impossible to implement.  #fb",0,"Fri Jun 05 11:34:44 PDT 2009","mrbamboo","Negative"
2046198504,"kev remind hahahaha hug kev","@crusaderz4life Kev.... do YOU REALLY HAVE TO REMIND ME... hahahaha big hugs Kev  ",4,"Fri Jun 05 11:50:07 PDT 2009","original_one","Positive"
2046501229,"think sphinx main act solr rail plugin buggy corrupt date search patch","Thinking sphinx here I come, anyway. The main acts_as_solr rails plugin is buggy anyway. It corrupts date searches - I had to patch that ",0,"Fri Jun 05 12:16:15 PDT 2009","oskarpearson","Negative"
2046545150,"album song leak headfirst nick jonas check cool download link","http://bit.ly/UKceV  @selenagomez NEW ALBUM SONG LEAKED! headfirst! about nick jonas! check it out its cool!  w/ download link ",4,"Fri Jun 05 12:20:10 PDT 2009","disneyrulez","Positive"
2046615984,"worry","@mrtrev No worries! ",4,"Fri Jun 05 12:26:31 PDT 2009","jaybranch","Positive"
2046933804,"auto manufacturer shut dealerships tesla","I thought auto manufacturers were shutting down dealerships, why is Tesla opening them?  http://tr.im/nzFO",4,"Fri Jun 05 12:54:28 PDT 2009","joekv","Positive"
2047049713,"wrap block section handle stack overflow guess","@igorsukharev oh oh, wrap the whole thing in try-block  three-points section should somehow handle stack overflow. I guess.",4,"Fri Jun 05 13:04:34 PDT 2009","alex_klimov","Positive"
2047208020,"dev peek nick fancy wait","My dev area is being....peeked at right now  Nick is working on some fancy thing for me. I don't know what, lets wait ",4,"Fri Jun 05 13:18:36 PDT 2009","creativebb","Positive"
2047570383,"question kev twitter account lot","@MamaJonas hi  i've got a little question, does Kev have a twitter account? just want to know  thanks a lot ",4,"Fri Jun 05 13:51:03 PDT 2009","zte1989","Positive"
2047664565,"heyy kitty sad wat hun kev twinkle xxxx loubellxoxo","Heyy Kitty Why U Say U Were Sad Wats Up Hun Is It Kev Nd Twinkle  xxxx loubellxoxo",0,"Fri Jun 05 13:59:39 PDT 2009","loubellxoxo","Negative"
2047878046,"ice chai starbucks create spec phase dev fun stuff","r @sisteredith I went and got an iced chai from starbucks.  now I'm creating a spec for the next phase of dev on it all. fun stuff!",4,"Fri Jun 05 14:19:02 PDT 2009","theogeer","Positive"
2047903219,"gloria copy video person steal ugh lev steal lot","Gloria got a copy of her video...but not from the person who stole it. UGH LEV stole a lot of things from me ",0,"Fri Jun 05 14:21:18 PDT 2009","glomontiel2003","Negative"
2047958757,"hmmph","@SteffieV why what I do?!!!!!  hmmph",0,"Fri Jun 05 14:26:33 PDT 2009","Cre8tiveSin","Negative"
2047988448,"vince def check","@vincestev Thanks Vince - will def check those out ",4,"Fri Jun 05 14:29:22 PDT 2009","JillChongva","Positive"
2048129169,"warm stick traffic kellys apt plan tonighttt","@dianadev thanks for the warm welcome!!!! I'm stuck in traffic  should be to kellys apt around 7... Plans tonighttt?!",0,"Fri Jun 05 14:42:30 PDT 2009","Billiam_Button","Negative"
2048179812,"quot quot future ride future fear mind killer zen","@bookwhore No. &quot;A&quot; future is riding on this. Might not be your future. Fear is the mind killer. Be Zen. ",4,"Fri Jun 05 14:47:14 PDT 2009","gametroll","Positive"
2048285405,"shoot","@ded Great shot of @ev and @biz ",4,"Fri Jun 05 14:57:30 PDT 2009","remybergsma","Positive"
2048615280,"cool drop movin rev road review","@ElwoodJBlues cool. So I'm dropping He's not into you and movin' up Rev Road. Thanks for the reviews ",4,"Fri Jun 05 15:29:27 PDT 2009","Judes_08","Positive"
2048882509,"poor rev iphone slowly dying volume button stop","My poor Rev 1 iPhone is slowly dying  My volume button stopped working",0,"Fri Jun 05 15:56:00 PDT 2009","tia_marie","Negative"
2048925027,"okie head happy rhev","Okie, heading back to my happy place with Rhev ",4,"Fri Jun 05 16:00:13 PDT 2009","stormsandsins","Positive"
2048943655,"sadly plugin keyboard support form hijaxing ship nowadays",".@kswedberg &amp; @NETTUTS, and sadly that plugin has no keyboard support, which form hijaxing should definitely ship with nowadays ",0,"Fri Jun 05 16:01:59 PDT 2009","rem","Negative"
2049517669,"plug realise","@macbuddydev Oh no .. but it seems I just plugged it for you, without even realising .. ",4,"Fri Jun 05 17:01:13 PDT 2009","razorianfly","Positive"
2049575512,"bout cruz seattle club treatment model scout illa baby fashion month","Bout to cruz to Seattle for club treatment and model scouting for the illa baby fashion show next month ",4,"Fri Jun 05 17:07:17 PDT 2009","Peruz","Positive"
2049678523,"rajeev motwani pass","cannot believe Rajeev Motwani passes away   http://tinyurl.com/pdus6m @naval",0,"Fri Jun 05 17:18:15 PDT 2009","thathoo","Negative"
2049827579,"aww chrome dev build intel","aww. chrome dev build only available on intel ",0,"Fri Jun 05 17:34:16 PDT 2009","kevonil","Negative"
2049949041,"read read read","@LisaMantchev thanks for following!  My wish?  To read, read and read some more ",4,"Fri Jun 05 17:47:26 PDT 2009","susan259","Positive"
2050002962,"lol eve tough mod","@miss_ev lol sorry Eve I am a tough Mod ",4,"Fri Jun 05 17:53:26 PDT 2009","Shaudmc","Positive"
2050038499,"twitter abuzz rajeev motwani pass teacher","Twitter abuzz about Rajeev Motwani passing away.  One of the best teachers I've had.",0,"Fri Jun 05 17:57:25 PDT 2009","jorgeortiz85","Negative"
2050042169,"lol","@revrev LOL.... yes you did! Thank you!  ",4,"Fri Jun 05 17:57:49 PDT 2009","cariann","Positive"
2050194184,"stanford c dept email confirm pass stanford c professor rajeev motwani sad hear","Stanford CS dept. email confirms passing of Stanford CS Professor Rajeev Motwani. Very very sad to hear that. ",0,"Fri Jun 05 18:14:08 PDT 2009","manukumar","Negative"
2050220763,"shell shock news prof rajeev motwani's demise amaze mentor hope true","Shell shocked by the news of Prof. Rajeev Motwani's demise! He was an amazing mentor to us. Hope it's not true ",0,"Fri Jun 05 18:16:57 PDT 2009","krishnanvijay","Negative"
2050356177,"terrible news rajeev motwani dead","Terrible news: Rajeev Motwani is dead ",0,"Fri Jun 05 18:31:23 PDT 2009","paultwohey","Negative"
2050401873,"flip find photoshopped","http://bit.ly/ttreV --- this just made me flip OUT, but then i found out it was photoshopped ",0,"Fri Jun 05 18:36:14 PDT 2009","leiacullen","Negative"
2050529473,"shut ridiculously loud computer vacuum clean ahhh hear dev kit fan","just shut off a ridiculously loud computer (like a vacuum cleaner)...ahhh  now I can hear my dev kit fans again",4,"Fri Jun 05 18:50:02 PDT 2009","csipherd","Positive"
2051038102,"feel sad term exam cs154 rajeev motwani teach hear pass","i feel so sad  Had my end-term exam today for cs154 which Rajeev Motwani was teaching, and i hear he passed away.",0,"Fri Jun 05 19:44:56 PDT 2009","amardeep","Negative"
2051142267,"morning wrong time","@skdev morning... lets see.. may be i got the wrong timing...  ",4,"Fri Jun 05 19:56:27 PDT 2009","life_afairytale","Positive"
2051181473,"oops forget twitter","@Venicev oops I forgot this is twitter. Of course I will! ",4,"Fri Jun 05 20:59:35 PDT 2009","lyyythao","Positive"
2051198584,"change syntax highlighter blog thumb","just changed syntax highlighter from my blog to http://wordpress.org/extend/plugins/syntaxhighlighter/ - thumbs up ",4,"Fri Jun 05 21:04:38 PDT 2009","mtoledo","Positive"
2051254718,"shock rajeev motwani pass sad silicon valley rip","is shocked to know that Rajeev Motwani passed away today. This is a sad day for Silicon Valley  RIP http://tr.im/nBNS",0,"Fri Jun 05 21:21:17 PDT 2009","swapnil_shinde","Negative"
2051272226,"haha kev ur pose guy love come puebla mexico","@jonasbrothers http://twitpic.com/6q1om - Haha Kev ur pose I like it!! Oh guys I love u so much!!! Coming soon to Puebla, Mexico!! ",4,"Fri Jun 05 21:26:21 PDT 2009","anniemusic","Positive"
2051296123,"song feel weird randomly reply","@NinaDobrev I really like the song.  (And feel really weird randomly replying you.)",4,"Fri Jun 05 21:32:50 PDT 2009","jaded_august","Positive"
2051396719,"dear hour maintenance slightly reliable hour thx","Dear @ev &amp; @biz - I know u just came back from 1 hour maintenance, but could @twitter please be slightly reliable 1 hour afterwards? Thx ",4,"Fri Jun 05 21:54:55 PDT 2009","hummingbird604","Positive"
2051403067,"lose srry kev kevinjonas kevinjonas stupid twitter grrr","we lost  @Jonasbrothers srry kev i tried getting #KevinJonas to 1 for #KevinJonas day and so did many others but stupid twitter grrr!",0,"Fri Jun 05 21:56:03 PDT 2009","Arhum","Negative"
2051612047,"wonderful addition mw cuba fresh respectful mw format popular","@mafiawars_dev  a wonderful addition to MW ,cuba is fresh but respectful of the mw format, it is going to be very popular...well done! ",4,"Fri Jun 05 22:24:22 PDT 2009","KarmaPlated","Positive"
